股票代码,stock_short,company_name,regno_or_creditcode,type,更新时间
835516,康铭泰克,宁波康铭泰克信息科技股份有限公司,330215000040617,浙江,
835517,宏祥新材,宏祥新材料股份有限公司,91371400688296427G,山东,
835518,绿萌健康,浙江绿萌健康科技股份有限公司,91330621554762162D,浙江,
835519,辽宁天佐,辽宁天佐羊绒纺织股份有限公司,210900004055421 ,辽宁,
835520,信诺立兴,黄骅市信诺立兴精细化工股份有限公司,91130900760301260H,河北,
835521,东晨联创,北京东晨联创科技股份有限公司,9111010860038970XK,北京,
835522,尤利特,成都尤利特光电科技股份有限公司,915101005875517244,四川,
835523,奥克斯电,宁波奥克斯电气股份有限公司,330200400033490,浙江,
835524,中岩大地,北京中岩大地科技股份有限公司,911101086835621402,北京,
835525,云巢股份,福建云巢信息科技股份有限公司,91350500699017913C,福建,
835526,凌韩股份,上海凌韩胶粘制品股份有限公司,310000400555644 ,上海,
835527,君宇科技,天津君宇科技股份有限公司,120112000118404 ,天津,
835528,亨得股份,鹰潭市亨得利金属材料股份有限公司,360622210006464,江西,
835529,中科汇联,北京中科汇联科技股份有限公司,110108000323513,北京,
835530,逸德汽车,逸德汽车测试技术（上海）股份有限公司,91310000555975530Y,上海,
835531,蓝创股份,江苏蓝创智能科技股份有限公司,91320200689625325C,江苏,
835532,思尔特,厦门思尔特机器人系统股份公司,91350200761714294G,福建,
835533,国信股份,江苏国信复合材料科技股份有限公司,91320200741319668R,江苏,
835534,七洲科技,广东七洲科技股份有限公司,440106000133988 ,广东,
835535,君泰股份,浙江君泰生态科技股份有限公司,9133060078181767XB,浙江,
835536,正通电子,江苏正通电子股份有限公司,320583000414442 ,江苏,
835537,华维节水,上海华维节水灌溉股份有限公司,91310000703257697D,上海,
835538,额尔敦,内蒙古额尔敦羊业股份有限公司,150102000021837 ,内蒙古,
835539,中宇万通,北京中宇万通科技股份有限公司,110108007886005 ,北京,
835540,旭辉股份,天津市旭辉恒远塑料包装股份有限公司,120224000036869,天津,
835541,康美生物,深圳康美生物科技股份有限公司,440301103097962 ,广东,
835542,广翰环保,浙江广翰环保科技股份有限公司,330108000029947 ,浙江,
835543,瑞美医疗,上海瑞美医疗保健股份有限公司,310106000135070,上海,
835544,万盛智能,宁波万盛智能科技股份有限公司,330211000017825 ,浙江,
835545,奥捷科技,奥捷科技股份有限公司,420100000017644,湖北,
835546,高拓新材,无锡高拓新材料股份有限公司,913202007673914225,江苏,
835547,东田时尚,东田时尚（北京）文化发展股份有限公司,91110105717758839P,北京,
835548,巅峰科技,深圳市巅峰科技股份有限公司,91440300779858106H,深圳,
835549,兴润金控,辽宁兴润金控投资股份有限公司,211100003013687 ,辽宁,
835550,新亚强,新亚强硅化学股份有限公司,321300000037315 ,江苏,
835551,精研科洁,深圳市精研科洁科技股份有限公司,440306104208041 ,广东,
835552,中汇瑞德,东莞市中汇瑞德电子股份有限公司,440301103475575,广东,
835553,瑞兴医药,广东瑞兴医药股份有限公司,440000000007021,广东,
835554,艾洛维,江苏艾洛维显示科技股份有限公司,91320200564255316W,江苏,
835555,森林股份,福利斯特森林电气设备贸易（上海）股份有限公司,310000400509411 ,上海,
835556,延庆环保,上海延庆环保科技股份有限公司,310229000707540 ,上海,
835557,大成科创,大成科创基础建设股份有限公司,420113000015418 ,湖北,
835558,毅宏游艇,福建毅宏游艇股份有限公司,350681100010956,福建,
835560,羿珩科技,河北羿珩科技股份有限公司,91130300601038266M,河北,
835561,杭开科技,杭州杭开新能源科技股份有限公司,91330100552651362K,浙江,
835562,投中信息,上海投中信息咨询股份有限公司,310230000334477 ,上海,
835563,欧美克,成都欧美克石油科技股份有限公司,91510100758784590C,四川,
835564,海科股份,新疆海科现代电子科技股份有限公司,650100050043766,新疆,
835565,中科国通,北京中科国通环保工程技术股份有限公司,110108013623570 ,北京,
835566,永丰食品,吉林永丰食品股份有限公司,220281003008510 ,吉林,
835567,山东能源,山东泰维能源股份有限公司,913701036898473159,山东,
835568,新大禹,广东新大禹环境科技股份有限公司,440000000080528 ,广东,
835569,朗威股份,苏州朗威电子机械股份有限公司,91320500550225546Q,江苏,
835570,华晋传媒,华晋天下（北京）传媒股份公司,91110108690003750G,北京,
835571,前景云,北京前景云通信股份有限公司,110108009336158 ,北京,
835572,诺泰生物,江苏诺泰生物制药股份有限公司,320791000034134 ,江苏,
835573,茉印股份,浙江茉织华印刷股份有限公司,330400400011361 ,浙江,
835574,鸿鑫互联,鸿鑫互联科技（北京）股份有限公司,91110112675087730W,北京,
835575,奥咨达,广州奥咨达医疗器械技术股份有限公司,440104000145663 ,广东,
835576,数字硅谷,马鞍山数字硅谷科技股份有限公司,340592000005572 ,安徽,
835577,庞森商业,杭州庞森商业管理股份有限公司,330106000242609 ,浙江,
835578,安科兴业,北京安科兴业科技股份有限公司,911101085603584576,北京,
835579,机科股份,机科发展科技股份有限公司,110000003852682 ,北京,
835580,诚烨股份,上海诚烨汽车零部件股份有限公司,91310000750565270P,上海,
835581,吉隆通信,南京吉隆光纤通信股份有限公司,320191000010962 ,江苏,
835582,华闽南配,华闽南配集团股份有限公司,91350000766167664M,福建,
835583,太阳谷,辽宁太阳谷庄园葡萄酒业股份有限公司,211000400007933 ,辽宁,
835584,爱度股份,河北爱度生物科技股份有限公司,91130700573896107M,河北,
835585,东盛园林,山东东盛园林工程股份有限公司,370726228002984 ,山东,
835586,景典传媒,北京景典传媒科技股份有限公司,110105013462304 ,北京,
835587,爱侣健康,爱侣健康科技股份有限公司,330500400006052 ,浙江,
835588,东仑传媒,北京东仑国际文化传媒股份有限公司,91110101676605392X,北京,
835589,山东海运,山东海运股份有限公司,370000000002254 ,山东,
835590,贝斯兰德,郑州贝斯兰德服饰股份有限公司,91410100670066199Y,河南,
835591,富瑞德,无锡富瑞德测控仪器股份有限公司,91320200749405800M,江苏,
835593,新豪轴承,苏州新豪轴承股份有限公司,320500400000514 ,江苏,
835594,时联特溶,安徽时联特种溶剂股份有限公司,340800400001425 ,安徽,
835595,固润科技,湖北固润科技股份有限公司,914208005715079808,湖北,
835596,创达环科,杭州创达环境科技股份有限公司,913301005660671751,浙江,
835597,防护科技,大连俊宏防护科技股份有限公司,210200000021607 ,辽宁,
835598,云上汽车,吉林省云上汽车股份有限公司,220102000056063 ,吉林,
835599,鼎川物联,泰合鼎川物联科技（北京）股份有限公司,110000015194725 ,北京,
835600,瑞朗医药,山东瑞朗医药股份有限公司,913702006612609186,山东,
835601,加一健康,吉林加一健康产业股份有限公司,220107040000853 ,吉林,
835602,筑想科技,上海筑想信息科技股份有限公司,310108000512562 ,上海,
835603,嵩湖环保,厦门嵩湖环保股份有限公司,91350200737894344G,福建,
835604,康泰医学,康泰医学系统（秦皇岛）股份有限公司,130301000001295 ,河北,
835605,正业生物,吉林正业生物制品股份有限公司,220000400007771,吉林,
835606,亿友电器,青岛亿友电器成套股份有限公司,91370200264779118K,山东,
835607,思智泰克,北京思智泰克技术股份有限公司,911101087975819727,北京,
835608,鸠申文化,上海鸠申文化传播股份有限公司,91310000574184427P,上海,
835609,港龙股份,浙江港龙新材料股份有限公司,330481000051815 ,浙江,
835610,汇生通,深圳汇生通科技股份有限公司,440301102803200 ,深圳,
835611,鸿志兴,福建鸿志兴股份有限公司,91350700555092084B,福建,
835612,天使之泪,浙江天使之泪珍珠股份有限公司,330600400005953 ,浙江,
835613,三晶电气,广州三晶电气股份有限公司,440108000006578 ,广东,
835614,艾的教育,北京艾的教育科技股份有限公司,110108011598777 ,北京,
835615,恒升医学,新疆恒升医学科技股份有限公司,650106050005483,新疆,
835616,无锡优拓,无锡优拓信息技术股份有限公司,320213000156816 ,江苏,
835617,派特勒,宁波派特勒新材料股份有限公司,330212000006423 ,浙江,
835618,友润电子,泰州友润电子科技股份有限公司,91321200684922005Q,江苏,
835619,中研非晶,佛山市中研非晶科技股份有限公司,9144060067707962X1,广东,
835620,奥迪康,江苏奥迪康医学科技股份有限公司,9132110060884376X8,江苏,
835621,丰源环保,河北丰源环保科技股份有限公司,91130900676047407T,河北,
835622,欢乐动漫,深圳市欢乐动漫股份有限公司,440301102895023,深圳,
835623,中航时尚,深圳市中航健康时尚集团股份有限公司,440301103047769 ,深圳,
835624,德美隆,新疆德美隆新材料股份有限公司,650000059012338 ,新疆,
835625,悦然心动,武汉悦然心动网络科技股份有限公司,914201005945453491,湖北,
835626,大民种业,大民种业股份有限公司,91152200603442668H,内蒙古,
835627,南松医药,重庆南松医药科技股份有限公司,91500108203175513T,重庆,
835628,晨信光电,黄石晨信光电股份有限公司,91420200725780892G,湖北,
835629,华伟股份,珠海华伟电气科技股份有限公司,440400000171730,广东,
835630,中鼎恒信,北京中鼎恒信科技股份有限公司,911101087552647094,北京,
835631,培根文化,湖北培根文化传播股份有限公司,420112000082898 ,湖北,
835632,德宝装备,武汉德宝装备股份有限公司,91420100733578168M,湖北,
835633,世纪福,苏州世纪福智能装备股份有限公司,91320500666379184Q,江苏,
835634,百川科技,福建省百川资源再生科技股份有限公司,350500400025395,福建,
835635,联动属具,安庆联动属具股份有限公司,340800000093594 ,安徽,
835636,骏马科技,安徽骏马化工科技股份有限公司,9134120066623302XJ,安徽,
835637,林华医疗,苏州林华医疗器械股份有限公司,320506000032458 ,江苏,
835638,德鑫航空,眉山德鑫航空设备股份有限公司,91511400582161081K,四川,
835639,砺德光电,厦门砺德光电高科技股份有限公司,350206200170653 ,福建,
835640,富士达,中航富士达科技股份有限公司,91610131710106088J,陕西,
835641,众信易诚,众信易诚保险代理股份有限公司,371500000000477 ,山东,
835642,华志信,北京华志信软件股份有限公司,110108014302717 ,北京,
835643,今印联,北京今印联印刷器材股份有限公司,110108005139719,北京,
835644,天草生物,浙江天草生物科技股份有限公司,330523000020662 ,浙江,
835645,大美股份,江苏大美健康科技股份有限公司,91320191053250265Q,江苏,
835646,安皓瑞,苏州安皓瑞先进材料股份有限公司,320512000095066 ,江苏,
835647,大盛新材,浙江大盛新材料股份有限公司,913308006936112177,浙江,
835648,同益股份,辽宁同益物流股份有限公司,210400000008665 ,辽宁,
835649,汇展股份,安徽汇展热交换系统股份有限公司,341422000026325 ,安徽,
835650,蓝深远望,江苏蓝深远望科技股份有限公司,91320200724181986C,江苏,
835651,宾宝时尚,广东宾宝时尚实业股份有限公司,440500000074770 ,广东,
835652,晶华光电,成都晶华光电科技股份有限公司,510112000000412,四川,
835653,天润融通,北京天润融通科技股份有限公司,110108009342366 ,北京,
835654,万源生态,万源生态股份有限公司,331081100052887 ,浙江,
835655,法塞特酒,宁夏法塞特葡萄酒庄股份有限公司,641100200008042 ,宁夏,
